S.no,Instagram name,Name,Subscribers,Audience country,Authentic engagement,Engagement average,Category_1,Category_2,Engagement Rate,High Engagement,Primary Category,Subscriber Tier,Subscribers_scaled,Authentic engagement_scaled,Engagement average_scaled
29,milliebobbybrown,Millie Bobby Brown,58400000.0,brazil,3100000.0,4000000.0,cinema & actors/actresses,unknown,5.308219178082192,1,cinema & actors/actresses,Mega,0.1037268221039104,0.2440944881889764,0.3131108970613779
30,jlo,Jennifer Lopez,220900000.0,united states,830400.0,1100000.0,cinema & actors/actresses,unknown,0.37591670439112723,0,cinema & actors/actresses,Mega,0.4020561777125023,0.06538582677165354,0.08414786274850385
31,zayn,Zayn Malik,47000000.0,india,3100000.0,4900000.0,unknown,unknown,6.595744680851063,1,unknown,Mid,0.08279787038736919,0.2440944881889764,0.38416839046882156
32,rkive,RM,37800000.0,united states,5900000.0,5900000.0,lifestyle,unknown,15.608465608465607,1,lifestyle,Mid,0.06590783917752892,0.4645669291338583,0.4631211609215367
33,instagram,Instagram,546600000.0,india,285400.0,356600.0,photography,unknown,0.0522136845956824,0,photography,Mega,1.0,0.02247244094488189,0.025454373193955375
34,bts.bighitofficial,BTS official,67500000.0,indonesia,2500000.0,2700000.0,unknown,unknown,3.7037037037037033,1,unknown,Mega,0.12043326601799155,0.1968503937007874,0.21047229547284815
35,iamcardib,Cardi B,140400000.0,united states,893800.0,1300000.0,fashion,unknown,0.6366096866096866,0,fashion,Mega,0.2542684046263999,0.07037795275590551,0.09993841683904688
36,jungkook.97,전 정국 이올시다,45800000.0,united states,3800000.0,3800000.0,unknown,unknown,8.296943231441048,1,unknown,Mid,0.0805948228382596,0.2992125984251969,0.29732034297083487
37,champagnepapi,champagnepapi,120200000.0,united states,877000.0,1400000.0,unknown,unknown,0.7296173044925125,0,unknown,Mega,0.2171837708830549,0.06905511811023622,0.1078336938843184
38,therock,Dwayne Johnson,335900000.0,india,375200.0,477500.0,cinema & actors/actresses,fitness & gym,0.11169991068770467,0,cinema & actors/actresses,Mega,0.6131815678355058,0.029543307086614172,0.03499976314168864
39,nickiminaj,Barbie,201800000.0,united states,486100.0,765500.0,unknown,unknown,0.2408820614469772,0,unknown,Mega,0.3669910042225078,0.0382755905511811,0.05773816103207061
40,narendramodi,Narendra Modi,69300000.0,india,1800000.0,2000000.0,finance & economics,business & careers,2.5974025974025974,1,finance & economics,Mega,0.12373783734165596,0.14173228346456693,0.15520535615594752
41,kingjames,👑,131500000.0,united states,618300.0,1100000.0,sports with a ball,unknown,0.4701901140684411,0,sports with a ball,Mega,0.23792913530383697,0.04868503937007874,0.08414786274850385
42,khloekardashian,Khloé Kardashian,268399999.99999997,united states,403100.0,499300.0,clothing & outfits,lifestyle,0.15018628912071538,0,clothing & outfits,Mega,0.48926014319809064,0.03174015748031496,0.036720933537557836
43,dualipa,DUA LIPA,86300000.0,united states,1200000.0,1500000.0,unknown,unknown,1.3904982618771726,0,unknown,Mega,0.15494767762070866,0.09448818897637795,0.11572897092958992
44,willsmith,Will Smith,63700000.0,united states,1600000.0,1900000.0,cinema & actors/actresses,unknown,2.511773940345369,1,cinema & actors/actresses,Mega,0.11345694877914449,0.12598425196850394,0.147310079110676
45,shawnmendes,Shawn Mendes,70200000.0,brazil,1200000.0,1700000.0,unknown,unknown,1.7094017094017095,0,unknown,Mega,0.12539012300348815,0.09448818897637795,0.13151952502013295
46,eunwo.o_c,차은우,30200000.0,indonesia,3200000.0,3900000.0,lifestyle,unknown,10.596026490066226,1,lifestyle,Mid,0.05195520469983477,0.25196850393700787,0.30521562001610636
47,harrystyles,harrystyles,47300000.0,united states,1700000.0,2300000.0,fashion,unknown,3.5940803382663846,1,fashion,Mid,0.08334863227464659,0.13385826771653545,0.17889118729176207
48,dlwlrma,이지금 IU,27600000.0,south korea,3200000.0,3800000.0,unknown,unknown,11.594202898550725,1,unknown,Mid,0.0471819350100973,0.25196850393700787,0.29732034297083487
49,actorleeminho,이민호 leeminho,30700000.0,indonesia,2600000.0,3400000.0,cinema & actors/actresses,unknown,8.469055374592834,1,cinema & actors/actresses,Mid,0.052873141178630435,0.2047244094488189,0.26573923478974876
50,noahschnapp,Noah Schnapp,27500000.0,brazil,2800000.0,3700000.0,cinema & actors/actresses,unknown,10.181818181818182,1,cinema & actors/actresses,Mid,0.04699834771433817,0.2204724409448819,0.28942506592556333
51,adele,Adele,50800000.0,united states,1400000.0,1900000.0,unknown,unknown,2.7559055118110236,1,unknown,Mega,0.08977418762621626,0.11023622047244094,0.147310079110676
52,shraddhakapoor,Shraddha ✶,74400000.0,india,1100000.0,1300000.0,cinema & actors/actresses,unknown,1.478494623655914,0,cinema & actors/actresses,Mega,0.13310078942537176,0.08661417322834646,0.09993841683904688
53,gigihadid,Gigi Hadid,75400000.0,united states,795500.0,1200000.0,modeling,lifestyle,1.0550397877984083,0,modeling,Mega,0.1349366623829631,0.06263779527559055,0.09204313979377536
54,oliviarodrigo,Olivia Rodrigo,27800000.0,india,2500000.0,3100000.0,cinema & actors/actresses,unknown,8.992805755395683,1,cinema & actors/actresses,Mid,0.04754910960161557,0.1968503937007874,0.2420534036539342
55,georginagio,Georgina Rodríguez,39100000.0,india,1500000.0,2100000.0,lifestyle,fashion,3.8363171355498724,1,lifestyle,Mid,0.06829447402239765,0.11811023622047244,0.16310063320121904
56,katrinakaif,Katrina Kaif,66599999.99999999,india,1100000.0,1200000.0,beauty,unknown,1.651651651651652,0,beauty,Mega,0.11878098035615935,0.08661417322834646,0.09204313979377536
57,haileybieber,Hailey Rhode Baldwin Bieber,47600000.0,united states,1300000.0,1700000.0,lifestyle,modeling,2.73109243697479,1,lifestyle,Mid,0.08389939416192399,0.10236220472440945,0.13151952502013295
58,k.mbappe,Kylian Mbappé,72600000.0,france,797200.0,1100000.0,sports with a ball,unknown,1.0980716253443525,0,sports with a ball,Mega,0.12979621810170736,0.06277165354330709,0.08414786274850385
59,blakelively,Blake Lively,35000000.0,united states,1500000.0,2300000.0,cinema & actors/actresses,unknown,4.285714285714286,1,cinema & actors/actresses,Mid,0.060767394896273176,0.11811023622047244,0.17889118729176207
60,anushkasharma,AnushkaSharma1588,59700000.0,india,1200000.0,1300000.0,cinema & actors/actresses,unknown,2.0100502512562812,0,cinema & actors/actresses,Mega,0.10611345694877915,0.09448818897637795,0.09993841683904688
61,nasa,NASA,82300000.0,india,800400.0,961700.0,science,photography,0.972539489671932,0,science,Mega,0.14760418579034332,0.0630236220472441,0.07322869459489334
62,handemiyy,Hande Erçel,28900000.0,turkey,2100000.0,2700000.0,cinema & actors/actresses,unknown,7.26643598615917,1,cinema & actors/actresses,Mid,0.049568569854966035,0.16535433070866143,0.21047229547284815
63,sadiesink_,Sadie Sink,24600000.0,brazil,2200000.0,3100000.0,modeling,lifestyle,8.94308943089431,1,modeling,Mid,0.041674316137323295,0.1732283464566929,0.2420534036539342
64,ester_exposito,Ester 🌙,29200000.0,mexico,1700000.0,2500000.0,cinema & actors/actresses,unknown,5.821917808219178,1,cinema & actors/actresses,Mid,0.050119331742243436,0.13385826771653545,0.1946817413823051
65,johnnydepp,Johnny Depp,27600000.0,india,1900000.0,2500000.0,cinema & actors/actresses,unknown,6.884057971014493,1,cinema & actors/actresses,Mid,0.0471819350100973,0.14960629921259844,0.1946817413823051
66,chrishemsworth,Chris Hemsworth,56000000.0,india,929300.0,1200000.0,cinema & actors/actresses,unknown,1.6594642857142856,0,cinema & actors/actresses,Mega,0.09932072700569121,0.07317322834645669,0.09204313979377536
67,robertdowneyjr,Robert Downey Jr. Official,53400000.0,india,987500.0,1200000.0,cinema & actors/actresses,unknown,1.849250936329588,0,cinema & actors/actresses,Mega,0.09454745731595374,0.07775590551181102,0.09204313979377536
68,jongsuk0206,이종석,23500000.0,indonesia,2100000.0,2800000.0,cinema & actors/actresses,unknown,8.936170212765958,1,cinema & actors/actresses,Mid,0.03965485588397283,0.16535433070866143,0.21836757251811967
69,karimbenzema,Karim Benzema,57100000.0,france,798600.0,1100000.0,sports with a ball,unknown,1.3985989492119089,0,sports with a ball,Mega,0.10134018725904168,0.06288188976377952,0.08414786274850385
70,fcbarcelona,FC Barcelona,111900000.0,indonesia,383800.0,585400.0,sports with a ball,unknown,0.34298480786416446,0,sports with a ball,Mega,0.20194602533504682,0.030220472440944883,0.04351876707353661
71,charlidamelio,charli,49100000.0,united states,1100000.0,1300000.0,lifestyle,shows,2.240325865580448,1,lifestyle,Mid,0.086653203598311,0.08661417322834646,0.09993841683904688
72,camila_cabello,camila,65099999.99999999,brazil,704300.0,956700.0,unknown,unknown,1.0818740399385562,0,unknown,Mega,0.11602717091977234,0.05545669291338583,0.07283393074262975
73,bn_sj2013,박서준,22700000.0,indonesia,2200000.0,2600000.0,cinema & actors/actresses,modeling,9.691629955947137,1,cinema & actors/actresses,Mid,0.03818615751789976,0.1732283464566929,0.2025770184275766
74,lelepons,Lele Pons,49400000.0,mexico,759900.0,1200000.0,unknown,unknown,1.5382591093117408,0,unknown,Mid,0.0872039654855884,0.059834645669291336,0.09204313979377536
75,realmadrid,Real Madrid C.F.,124600000.0,spain,324400.0,450700.0,sports with a ball,unknown,0.26035313001605137,0,sports with a ball,Mega,0.22526161189645677,0.025543307086614172,0.03288382889355587
76,blackpinkofficial,BLΛƆKPIИK,49000000.0,indonesia,907000.0,1100000.0,unknown,unknown,1.8510204081632655,0,unknown,Mid,0.08646961630255186,0.07141732283464566,0.08414786274850385
77,ddlovato,Demi Lovato,139200000.0,united states,302700.0,392000.0,unknown,unknown,0.21745689655172412,0,unknown,Mega,0.2520653570772903,0.02383464566929134,0.028249301267981492
78,gal_gadot,Gal Gadot,86400000.0,united states,485500.0,627300.0,cinema & actors/actresses,unknown,0.5619212962962963,0,cinema & actors/actresses,Mega,0.15513126491646778,0.038228346456692916,0.046826888155505376
79,dishapatani,disha patani (paatni) 🦋,53600000.0,india,802500.0,988000.0,cinema & actors/actresses,lifestyle,1.4972014925373134,0,cinema & actors/actresses,Mega,0.094914631907472,0.06318897637795276,0.07530515245779974
80,niallhoran,Niall Horan,30500000.0,united states,1200000.0,1700000.0,unknown,unknown,3.934426229508197,1,unknown,Mid,0.05250596658711217,0.09448818897637795,0.13151952502013295
81,rashmika_mandanna,Rashmika Mandanna,33100000.0,india,1300000.0,1600000.0,beauty,cinema & actors/actresses,3.927492447129909,1,beauty,Mid,0.057279236276849645,0.10236220472440945,0.12362424797486143
82,dojacat,Doja Cat,24200000.0,united states,1500000.0,2000000.0,unknown,unknown,6.198347107438017,1,unknown,Mid,0.04093996695428676,0.11811023622047244,0.15520535615594752
83,dovecameron,DOVE,48300000.0,united states,767900.0,1000000.0,cinema & actors/actresses,unknown,1.5898550724637681,0,cinema & actors/actresses,Mid,0.08518450523223793,0.06046456692913386,0.07625258570323233
84,realstraykids,Stray Kids,22700000.0,indonesia,1700000.0,2100000.0,unknown,unknown,7.488986784140969,1,unknown,Mid,0.03818615751789976,0.13385826771653545,0.16310063320121904
85,beingsalmankhan,Salman Khan,53900000.0,india,690300.0,883400.0,cinema & actors/actresses,unknown,1.2807050092764378,0,cinema & actors/actresses,Mega,0.0954653937947494,0.05435433070866142,0.06704669266844573
86,ursulolita,Úrsula Corberó ✨,23700000.0,brazil,1400000.0,2000000.0,cinema & actors/actresses,modeling,5.9071729957805905,1,cinema & actors/actresses,Mid,0.0400220304754911,0.11023622047244094,0.15520535615594752
87,paulodybala,Paulo Dybala,48600000.0,argentina,583500.0,934000.0,sports with a ball,unknown,1.2006172839506173,0,sports with a ball,Mid,0.08573526711951533,0.045944881889763776,0.07104170285335312
88,songkang_b,송강,14700000.0,mexico,2200000.0,3000000.0,unknown,unknown,14.965986394557824,1,unknown,Mid,0.023499173857169084,0.1732283464566929,0.2341581266086627
89,virginia,Virginia Fonseca Costa,39200000.0,brazil,708400.0,1100000.0,shows,lifestyle,1.8071428571428572,0,shows,Mid,0.06847806131815679,0.05577952755905512,0.08414786274850385
90,hardikpandya93,Hardik Himanshu Pandya,23000000.0,india,1500000.0,1900000.0,sports with a ball,unknown,6.521739130434782,1,sports with a ball,Mid,0.038736919405177164,0.11811023622047244,0.147310079110676
91,jacksonwang852g7,Jackson Wang,30000000.0,china,1200000.0,1400000.0,unknown,unknown,4.0,1,unknown,Mid,0.0515880301083165,0.09448818897637795,0.1078336938843184
92,zacefron,Zac Efron,54800000.0,united states,534400.0,774700.0,cinema & actors/actresses,unknown,0.9751824817518249,0,cinema & actors/actresses,Mega,0.0971176794565816,0.04207874015748032,0.058464526520235593
93,jacquelinef143,Jacqueline Fernandez,63000000.0,india,551400.0,672100.0,cinema & actors/actresses,unknown,0.8752380952380953,0,cinema & actors/actresses,Mega,0.11217183770883055,0.043417322834645666,0.050363972271787016
94,yawnzzn,YEONJUN,10700000.0,india,3000000.0,3900000.0,unknown,unknown,28.037383177570092,1,unknown,Mid,0.016155682026803744,0.23622047244094488,0.30521562001610636
95,oohsehun,SEHUN,23200000.0,indonesia,1500000.0,1800000.0,unknown,unknown,6.4655172413793105,1,unknown,Mid,0.03910409399669543,0.11811023622047244,0.13941480206540446
96,bellahadid,Bella 🦋,54600000.0,united states,474500.0,758900.0,modeling,unknown,0.8690476190476191,0,modeling,Mega,0.09675050486506334,0.03736220472440945,0.057217072747082695
97,kimberly.loaiza,KIM LOAIZA 🖤,35800000.0,mexico,959200.0,1200000.0,clothing & outfits,lifestyle,2.6793296089385477,1,clothing & outfits,Mid,0.06223609326234625,0.07552755905511811,0.09204313979377536
98,iamzlatanibrahimovic,Zlatan Ibrahimović,55400000.0,italy,481000.0,740700.0,sports with a ball,unknown,0.868231046931408,0,sports with a ball,Mega,0.0982192032311364,0.037874015748031495,0.05578013232484328
99,chrisevans,Chris Evans,17700000.0,united states,1900000.0,2300000.0,cinema & actors/actresses,unknown,10.734463276836157,1,cinema & actors/actresses,Mid,0.02900679272994309,0.14960629921259844,0.17889118729176207
100,maluma,MALUMA,62900000.0,italy,413300.0,636900.0,unknown,unknown,0.6570747217806041,0,unknown,Mega,0.11198825041307142,0.032543307086614175,0.04758483475185144
101,aliaabhatt,Alia Bhatt 🤍☀️,69700000.0,india,452500.0,560000.0,cinema & actors/actresses,unknown,0.6492109038737446,0,cinema & actors/actresses,Mega,0.1244721865246925,0.03562992125984252,0.041513366704037644
102,tchalamet,Timothée Chalamet,17800000.0,united states,1300000.0,2200000.0,cinema & actors/actresses,unknown,7.303370786516854,1,cinema & actors/actresses,Mid,0.02919038002570222,0.10236220472440945,0.17099591024649055
103,championsleague,UEFA Champions League,97600000.0,brazil,285700.0,389300.0,sports with a ball,unknown,0.2927254098360656,0,sports with a ball,Mega,0.17569304204149072,0.022496062992125983,0.028036128787759164
104,vindiesel,Vin Diesel,82700000.0,brazil,353200.0,457400.0,cinema & actors/actresses,unknown,0.42708585247883923,0,cinema & actors/actresses,Mega,0.14833853497337984,0.027811023622047244,0.03341281245558907
105,anitta,Anitta 🎤,63200000.0,brazil,316200.0,590400.0,unknown,unknown,0.5003164556962025,0,unknown,Mega,0.11253901230034881,0.024897637795275592,0.043913530925800186
106,kiaraaliaadvani,KIARA,25000000.0,india,1200000.0,1400000.0,cinema & actors/actresses,unknown,4.8,1,cinema & actors/actresses,Mid,0.042408665320359834,0.09448818897637795,0.1078336938843184
107,shahidkapoor,Shahid Kapoor,35700000.0,india,858000.0,971600.0,cinema & actors/actresses,unknown,2.403361344537815,1,cinema & actors/actresses,Mid,0.06205250596658711,0.06755905511811024,0.07401032702237521
108,davidbeckham,David Beckham,75100000.0,india,360500.0,462300.0,family,sports with a ball,0.48002663115845545,0,family,Mega,0.1343859004956857,0.028385826771653543,0.03379968103080737
109,finnwolfhardofficial,Finn Wolfhard,26300000.0,brazil,1000000.0,1300000.0,cinema & actors/actresses,unknown,3.802281368821293,1,cinema & actors/actresses,Mid,0.04479530016522856,0.07874015748031496,0.09993841683904688
110,mosalah,Mohamed Salah,52700000.0,egypt,458800.0,650000.0,sports with a ball,unknown,0.8705882352941177,0,sports with a ball,Mega,0.0932623462456398,0.0361259842519685,0.04861911604478201
111,priyankachopra,Priyanka,81800000.0,india,343400.0,417300.0,cinema & actors/actresses,unknown,0.4198044009779951,0,cinema & actors/actresses,Mega,0.14668624931154764,0.027039370078740157,0.030246806360435186
112,antonelaroccuzzo,Antonela Roccuzzo,20200000.0,argentina,1000000.0,1700000.0,modeling,family,4.9504950495049505,1,modeling,Mid,0.03359647512392142,0.07874015748031496,0.13151952502013295
113,tyga,T-Raww,36500000.0,united states,628400.0,939200.0,unknown,unknown,1.7216438356164383,0,unknown,Mid,0.06352120433266017,0.04948031496062992,0.07145225725970725
114,hoooooyeony,Hoyeon,22900000.0,south korea,1100000.0,1500000.0,lifestyle,unknown,4.8034934497816595,1,lifestyle,Mid,0.038553332109418026,0.08661417322834646,0.11572897092958992
115,lucas_xx444,LUCAS,11500000.0,indonesia,2400000.0,3000000.0,unknown,unknown,20.869565217391305,1,unknown,Mid,0.017624380392876813,0.1889763779527559,0.2341581266086627
116,mrbeast,MrBeast,19900000.0,united states,1200000.0,1700000.0,shows,humor & fun & happiness,6.030150753768844,1,shows,Mid,0.03304571323664402,0.09448818897637795,0.13151952502013295
117,jenniferaniston,Jennifer Aniston,40700000.0,brazil,554900.0,805300.0,cinema & actors/actresses,unknown,1.3633906633906634,0,cinema & actors/actresses,Mid,0.07123187075454379,0.04369291338582677,0.06088048129608868
118,iamsrk,Shah Rukh Khan,30400000.0,india,863300.0,1100000.0,cinema & actors/actresses,unknown,2.8398026315789475,1,cinema & actors/actresses,Mid,0.05232237929135304,0.0679763779527559,0.08414786274850385
119,kritisanon,Kriti,50600000.0,india,547600.0,638300.0,modeling,unknown,1.0822134387351778,0,modeling,Mega,0.089407013034698,0.043118110236220475,0.04769536863048524
120,chrisbrownofficial,BREEZY,119100000.0,united states,172000.0,268200.0,unknown,unknown,0.14441645675902604,0,unknown,Mega,0.21516431062970443,0.013543307086614173,0.018474948285935353
121,_rl9,Robert Lewandowski,29400000.0,poland,844400.0,1100000.0,sports with a ball,unknown,2.872108843537415,1,sports with a ball,Mid,0.050486506333761706,0.06648818897637795,0.08414786274850385
